"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd0.j8osds-d.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -cdn --epoch --noheaders --integer --output dstat.8osds.lineitem.10MB.osd0.log",,,,"Date:","08 Sep 2019 20:27:19 CDT"
"total cpu usage",,,,,"dsk/total",,"net/total",,"epoch"
0.475,0.325,99.200,0,0,91750400,8192,63663,165065507,1567995830.289
0.100,0.125,99.775,0,0,50331648,8192,44448,47163258,1567995831.290
0.450,0.300,99.249,0,0,130023424,8192,84900,129023311,1567995832.289
0.125,0.075,99.800,0,0,45088768,8192,79444,59718441,1567995833.289
0.175,0.175,99.650,0,0,61865984,3854336,30970,47152436,1567995834.289
0.325,0.275,99.400,0,0,95944704,8192,67926,117913648,1567995835.289
0.400,0.225,99.375,0,0,101711872,8192,96648,94331704,1567995836.289
0.225,0.150,99.625,0,0,72876032,8192,75720,70955409,1567995837.290
0.250,0.250,99.500,0,0,83886080,12288,80400,94357136,1567995838.290
0.200,0.100,99.675,0.025,0,57147392,4153344,134128,70893419,1567995839.289
0.250,0.150,99.600,0,0,87031808,8192,59089,70775515,1567995840.289
0.275,0.225,99.500,0,0,70778880,8192,79932,94326952,1567995841.290
0.175,0.125,99.700,0,0,45088768,8192,74582,47161412,1567995842.289
0.150,0.100,99.750,0,0,45088768,8192,69476,27821693,1567995843.289
0.100,0.100,99.800,0,0,22544384,2830336,57784,43117440,1567995844.289
0.200,0.150,99.650,0,0,58195968,8192,42234,47203887,1567995845.289
0.050,0.050,99.900,0,0,9437184,8192,34386,23585341,1567995846.289
0.125,0.100,99.775,0,0,59244544,8192,86716,23690077,1567995847.289
0.325,0.225,99.449,0,0,98566144,40960,158816,94340680,1567995848.289
0.500,0.275,99.200,0.025,0,112721920,3469312,141480,165065235,1567995849.289
0.150,0.150,99.700,0,0,45088768,8192,46781,47208752,1567995850.289
0,0,100,0,0,0,8192,22014,9402,1567995851.289
0.050,0.025,99.925,0,0,0,8192,33102,18510,1567995852.289
0.150,0.125,99.725,0,0,45088768,8192,59798,47175074,1567995853.289
0.100,0.075,99.825,0,0,44040192,1511424,44642,23585473,1567995854.289
0.401,0.201,99.398,0,0,127926272,8192,96856,141625975,1567995855.289
0.250,0.175,99.575,0,0,94896128,8192,49258,47157056,1567995856.289
0.450,0.425,99.124,0,0,116391936,8192,166956,188728926,1567995857.289
0.150,0.100,99.750,0,0,45088768,3829760,37088,47152304,1567995858.289
0.225,0.100,99.675,0,0,48234496,528384,39642,47156924,1567995859.289
0.250,0.200,99.550,0,0,71303168,8192,45493,70775511,1567995860.289
0.476,0.275,99.249,0,0,150994944,8192,115134,126591647,1567995861.289
0.350,0.225,99.424,0,0,91750400,8192,62240,132768800,1567995862.289
0.450,0.225,99.325,0,0,111149056,8192,57130,117866525,1567995863.289
0.150,0.100,99.725,0.025,0,50335744,4931584,69524,23617351,1567995864.289
0.451,0.276,99.274,0,0,132120576,8192,147586,165362164,1567995865.289
0.401,0.250,99.349,0,0,151519232,8192,86712,139828942,1567995866.289
0.425,0.225,99.349,0,0,106954752,8192,132654,119515337,1567995867.290
0.150,0.125,99.725,0,0,46661632,8192,40724,47156792,1567995868.289
0.200,0.150,99.650,0,0,53477376,536576,86756,70764609,1567995869.289
0.300,0.200,99.474,0.025,0,117964800,4173824,66219,70784785,1567995870.289
0.325,0.275,99.400,0,0,62390272,8192,125070,117964953,1567995871.289
0.250,0.100,99.650,0,0,67633152,8192,77562,70905357,1567995872.289
0.225,0.150,99.625,0,0,67633152,8192,52506,70728309,1567995873.290
0.300,0.175,99.524,0,0,104333312,8192,79496,94304380,1567995874.289
0.350,0.325,99.300,0.025,0,125304832,4222976,81230,94368219,1567995875.290
0.425,0.225,99.350,0,0,85983232,8192,130904,141496980,1567995876.289
0,0.075,99.925,0,0,0,8192,30042,18510,1567995877.289
0.250,0.100,99.650,0,0,67633152,8192,43116,55400654,1567995878.290
0.300,0.225,99.474,0,0,93323264,8192,50078,101650353,1567995879.290
0.401,0.150,99.449,0,0,109576192,3878912,119029,123488306,1567995880.289
0.175,0.175,99.650,0,0,54525952,8192,86546,49909214,1567995881.289
0.425,0.225,99.350,0,0,121634816,8192,105846,117898337,1567995882.289
0.175,0.075,99.750,0,0,26738688,8192,43662,47143556,1567995883.289
0.300,0.175,99.525,0,0,90177536,49152,94778,88056222,1567995884.289
0.150,0.100,99.725,0.025,0,45088768,3936256,41468,39712672,1567995885.289
0.175,0.100,99.725,0,0,45088768,8192,106748,61055372,1567995886.289
0.075,0.075,99.850,0,0,22544384,8192,36814,23576299,1567995887.289
0.400,0.300,99.300,0,0,128974848,8192,85272,94299802,1567995888.289
0.300,0.200,99.500,0,0,70778880,2564096,139062,94414788,1567995889.289
0.400,0.225,99.374,0,0,115867648,684032,110703,117942671,1567995890.289
0.450,0.375,99.174,0,0,135266304,8192,141842,146431058,1567995891.289
0.351,0.250,99.399,0,0,112721920,8192,134852,136531114,1567995892.289
0.325,0.250,99.425,0,0,100139008,8192,104170,94286296,1567995893.289
0.475,0.400,99.124,0,0,161480704,8192,107138,165041239,1567995894.289
0.125,0.175,99.675,0.025,0,51380224,6123520,47654,47222201,1567995895.289
0.175,0.100,99.725,0,0,25165824,4096,24286,47143130,1567995896.289
0.175,0.150,99.675,0,0,45088768,8192,39410,47147684,1567995897.289
0.100,0.100,99.800,0,0,39321600,8192,37060,23621743,1567995898.289
0.225,0.125,99.649,0,0,73400320,8192,58812,94299694,1567995899.289
0,0.025,99.975,0,0,0,2449408,59295,102210,1567995900.289
0.125,0.075,99.800,0,0,45088768,8192,33260,47152304,1567995901.289
0.225,0.125,99.625,0.025,0,45887488,798720,38012,47152304,1567995902.289
0.150,0.075,99.775,0,0,22544384,8192,62854,23612731,1567995903.289
0.275,0.225,99.499,0,0,104333312,12288,70568,94295272,1567995904.289
0.425,0.250,99.324,0,0,125304832,8192,80676,108047266,1567995905.289
0.426,0.301,99.274,0,0,153616384,8192,132302,174939741,1567995906.290
0.450,0.325,99.200,0.025,0,123731968,5156864,123306,125840685,1567995907.290
0.225,0.150,99.625,0,0,60817408,8192,88120,86387440,1567995908.289
0.150,0.100,99.750,0,0,57671680,8192,64960,47170520,1567995909.289
0.200,0.150,99.650,0,0,50855936,8192,62255,70780069,1567995910.289
0.275,0.200,99.525,0,0,75497472,8192,62582,70746657,1567995911.290
0.150,0.075,99.775,0,0,37224448,3313664,74576,47332374,1567995912.289
0.275,0.150,99.575,0,0,67633152,8192,102588,70805595,1567995913.289
0.375,0.175,99.450,0,0,90177536,8192,118372,94331638,1567995914.289
0.275,0.125,99.600,0,0,83361792,86016,47374,68652911,1567995915.289
0.200,0.100,99.700,0,0,41943040,8192,33230,49317231,1567995916.289
0.300,0.225,99.450,0.025,0,91750400,3387392,81810,91161319,1567995917.289
0.150,0.075,99.775,0,0,30932992,8192,53896,50429991,1567995918.289
0.125,0.125,99.750,0,0,45088768,8192,44186,47159862,1567995919.289
0.125,0.050,99.825,0,0,35127296,1282048,64487,16265762,1567995920.289
0.375,0.225,99.399,0,0,115867648,8192,95444,125360690,1567995921.289
0.200,0.200,99.600,0,0,66060288,1912832,86422,70723821,1567995922.289
0.300,0.200,99.499,0,0,114819072,8192,68422,94319442,1567995923.289
0.476,0.225,99.299,0,0,127401984,8192,83950,165000121,1567995924.289
0.350,0.225,99.424,0,0,104333312,8192,107746,117994060,1567995925.289
0.050,0.025,99.925,0,0,22544384,8192,30670,23580853,1567995926.289
0.100,0.125,99.750,0.025,0,27787264,4153344,31532,23585473,1567995927.289
0.275,0.100,99.625,0,0,80740352,8192,88170,70751013,1567995928.289
0.150,0.100,99.750,0,0,26738688,8192,51832,47347652,1567995929.289
0.300,0.200,99.499,0,0,113770496,8192,63379,94342508,1567995930.289
0.401,0.325,99.274,0,0,125829120,8192,109604,141135257,1567995931.289
0.225,0.250,99.525,0,0,93847552,4120576,56450,71267266,1567995932.289
0.325,0.175,99.499,0,0,72351744,8192,101524,117971033,1567995933.290
0.125,0.075,99.800,0,0,22544384,8192,54068,41454,1567995934.289
0.500,0.275,99.224,0,0,144179200,217088,90976,142262005,1567995935.290
0.325,0.250,99.425,0,0,98566144,8192,81806,117109351,1567995936.289
0.150,0.175,99.650,0.025,0,50331648,4091904,75092,70737339,1567995937.289
0.250,0.175,99.574,0,0,71827456,8192,62730,70860015,1567995938.289
0.326,0.200,99.474,0,0,111673344,8192,122678,117931777,1567995939.289
0.300,0.275,99.425,0,0,100139008,8192,81541,94360712,1567995940.289
0.225,0.200,99.575,0,0,54525952,8192,64180,70803907,1567995941.289
0.100,0.150,99.725,0.025,0,45092864,4009984,57788,47157086,1567995942.289
0.150,0.100,99.750,0,0,45088768,8192,51712,47161466,1567995943.289
0.300,0.225,99.475,0,0,94371840,8192,69290,94318042,1567995944.289
0.075,0.050,99.875,0,0,18350080,8192,38634,23646134,1567995945.289
0.075,0.075,99.850,0,0,22544384,8192,60820,23612731,1567995946.289
0.150,0.150,99.700,0,0,45088768,2420736,36356,47154232,1567995947.289
0.125,0.175,99.700,0,0,45088768,8192,38768,47156858,1567995948.289
0.150,0.075,99.775,0,0,45088768,12288,37640,47156858,1567995949.289
0.225,0.250,99.525,0,0,67633152,1732608,62109,70789207,1567995950.289
0.075,0.150,99.775,0,0,30932992,8192,63686,23612797,1567995951.289
0.225,0.150,99.625,0,0,61865984,1011712,54660,70732863,1567995952.289
0.350,0.125,99.525,0,0,87556096,8192,60474,74467889,1567995953.289
0.175,0.225,99.600,0,0,67633152,8192,75572,90713040,1567995954.290
0.075,0.125,99.800,0,0,32509952,8192,26864,11600903,1567995955.289
0.300,0.175,99.525,0,0,80216064,8192,52326,106335781,1567995956.289
0.125,0.125,99.725,0.025,0,22544384,3047424,61474,23608177,1567995957.289
0.125,0.075,99.800,0,0,58720256,8192,28182,23580985,1567995958.289
0.325,0.300,99.375,0,0,93847552,8192,51430,117871145,1567995959.289
0.125,0.100,99.775,0,0,27787264,8192,41095,32715153,1567995960.289
0.325,0.300,99.374,0,0,134217728,8192,64866,120715969,1567995961.289
0.225,0.200,99.575,0,0,58720256,3588096,84408,82417894,1567995962.289
0.200,0.075,99.725,0,0,32505856,8192,37024,47156792,1567995963.289
0.150,0.150,99.700,0,0,45088768,8192,46988,47156858,1567995964.289
0.200,0.100,99.700,0,0,59768832,8192,38310,47204019,1567995965.289
0.050,0.075,99.875,0,0,7864320,12288,69290,23624831,1567995966.289
0.025,0.050,99.925,0,0,0,1851392,26088,13956,1567995967.289
0.025,0.025,99.950,0,0,0,8192,16980,4848,1567995968.289
0.025,0.025,99.950,0,0,0,8192,54372,41280,1567995969.289
0.025,0,99.975,0,0,0,8192,27411,70300,1567995970.289
0,0.025,99.975,0,0,0,8192,22014,9506,1567995971.289
0,0.025,99.975,0,0,0,327680,21774,9402,1567995972.289
0.050,0,99.950,0,0,0,8192,17940,4848,1567995973.289
0,0.025,99.975,0,0,0,8192,53832,41280,1567995974.289
0.025,0.025,99.950,0,0,0,8192,22188,65605,1567995975.289
0,0.025,99.975,0,0,0,12288,44844,32172,1567995976.289
0.025,0.025,99.950,0,0,0,335872,22074,9402,1567995977.289
0,0.025,99.975,0,0,0,8192,17040,4848,1567995978.289
0.050,0.025,99.925,0,0,0,8192,53172,41280,1567995979.289
0.025,0,99.975,0,0,0,8192,35925,79408,1567995980.289
0,0.025,99.975,0,0,0,241664,20214,9456,1567995981.289
0.025,0.025,99.950,0,0,0,110592,42744,32172,1567995982.289
0,0,100,0,0,0,8192,28722,18510,1567995983.289
0.025,0.025,99.950,0,0,0,8192,16860,4848,1567995984.289
0.025,0.025,99.950,0,0,0,8192,16128,61051,1567995985.289
0.050,0.025,99.925,0,0,0,40960,52032,41280,1567995986.289
0,0.050,99.950,0,0,0,327680,29442,18510,1567995987.289
0.025,0,99.975,0,0,0,8192,11946,294,1567995988.289
0,0.050,99.950,0,0,0,8192,25188,13956,1567995989.289
0,0.025,99.975,0,0,0,8192,12189,56638,1567995990.289
0.025,0.025,99.950,0,0,0,8192,65994,54942,1567995991.289
0,0,99.975,0.025,0,0,323584,16260,4848,1567995992.289
0.025,0.050,99.925,0,0,0,8192,53292,41280,1567995993.289
0.025,0.025,99.950,0,0,0,8192,24648,13956,1567995994.289
0.025,0,99.975,0,0,0,8192,20988,65605,1567995995.289
0,0.025,99.975,0,0,0,8192,28962,18510,1567995996.289
0.025,0.025,99.950,0,0,0,360448,46638,36726,1567995997.289
0.025,0,99.975,0,0,0,8192,19506,9468,1567995998.289
1.126,0.751,98.074,0.050,0,1572864,557056,39812,30025,1567995999.289
0.550,0.200,99.124,0.125,0,5967872,954368,53461,99840,1567996000.289
0,0,100,0,0,0,8192,15180,4848,1567996001.289
0.025,0.025,99.950,0,0,0,8192,23928,13956,1567996002.289
0,0,100,0,0,0,8192,24228,13956,1567996003.289
0.025,0.025,99.950,0,0,0,8192,51672,41322,1567996004.289
0.025,0.025,99.950,0,0,0,368640,15708,61051,1567996005.289
0.025,0.025,99.950,0,0,0,8192,15540,4848,1567996006.289
0.050,0.025,99.925,0,0,0,8192,15780,4848,1567996007.289
0,0,100,0,0,0,8192,24648,13956,1567996008.289
0,0.025,99.975,0,0,0,8192,24348,13956,1567996009.289
0.025,0.025,99.950,0,0,0,327680,53301,97624,1567996010.289
0.175,0.075,99.750,0,0,29904896,8192,37518,20013,1567996011.289
0.501,0.250,99.249,0,0,170917888,8192,181791,118346917,1567996012.289
0.576,0.276,99.148,0,0,169869312,8192,233272,135626018,1567996013.289
0.601,0.225,99.174,0,0,155713536,8192,281943,167700102,1567996014.289
0.451,0.250,99.274,0.025,0,160956416,6021120,123667,78666571,1567996015.289
0.425,0.300,99.274,0,0,156237824,8192,227375,137489686,1567996016.289
0.551,0.300,99.149,0,0,156237824,8192,195739,121445428,1567996017.289
0.601,0.401,98.999,0,0,150994944,8192,280998,173200858,1567996018.289
0.275,0.175,99.549,0,0,72351744,8192,214788,121199220,1567996019.289
0.275,0.250,99.449,0.025,0,62914560,6352896,292614,221624572,1567996020.289
0.050,0.125,99.825,0,0,1048576,8192,148272,117752773,1567996021.289
0.425,0.325,99.249,0,0,135266304,8192,218616,140019172,1567996022.289
0.300,0.225,99.475,0,0,61865984,8192,147633,117861954,1567996023.289
0.225,0.200,99.574,0,0,67633152,8192,121758,96127100,1567996024.289
0.375,0.350,99.275,0,0,98041856,4018176,184212,116488977,1567996025.289
0.501,0.250,99.249,0,0,123207680,8192,211179,174345084,1567996026.289
0.350,0.275,99.374,0,0,100139008,8192,148058,132772790,1567996027.289
0.275,0.275,99.449,0,0,90177536,8192,177870,128240318,1567996028.289
0.375,0.275,99.350,0,0,105906176,8192,131190,109359629,1567996029.289
0.350,0.300,99.299,0.050,0,113246208,5844992,171335,127279356,1567996030.289
0.325,0.250,99.424,0,0,96468992,1163264,230184,109439574,1567996031.289
0.276,0.200,99.524,0,0,86507520,8192,141924,101656088,1567996032.289
0.325,0.451,99.224,0,0,83886080,8192,219490,179737316,1567996033.289
0.250,0.300,99.450,0,0,55050240,8192,182990,139873882,1567996034.289
0.250,0.200,99.549,0,0,67633152,4235264,157818,94527013,1567996035.289
0.325,0.200,99.475,0,0,90177536,8192,131116,91723082,1567996036.289
0.325,0.325,99.349,0,0,89653248,8192,133408,102438832,1567996037.289
0.351,0.225,99.424,0,0,112721920,8192,151992,114149607,1567996038.289
0.451,0.275,99.274,0,0,153092096,8192,194532,163322405,1567996039.289
0.501,0.451,99.023,0.025,0,119013376,6008832,198269,212235733,1567996040.289
0.425,0.350,99.224,0,0,148897792,8192,65274,131056667,1567996041.289
0.401,0.326,99.274,0,0,142606336,8192,117658,175408904,1567996042.289
0.376,0.225,99.399,0,0,106954752,8192,71094,116770725,1567996043.289
0.250,0.175,99.575,0,0,63963136,8192,78526,71896859,1567996044.289
0.300,0.325,99.350,0.025,0,84045824,5681152,85456,94362162,1567996045.289
0.350,0.275,99.375,0,0,106954752,8192,125796,116130066,1567996046.289
0.050,0.025,99.925,0,0,0,8192,68814,25679182,1567996047.289
0.125,0.100,99.775,0,0,45088768,8192,68720,47152304,1567996048.289
0.200,0.175,99.625,0,0,45088768,8192,50298,70728309,1567996049.289
0.350,0.275,99.349,0.025,0,110100480,3190784,93947,117950457,1567996050.289
0.525,0.325,99.149,0,0,160432128,8192,147310,153174666,1567996051.289
0.375,0.200,99.425,0,0,78118912,8192,148896,106259907,1567996052.289
0.225,0.175,99.600,0,0,77594624,8192,75536,70776679,1567996053.289
0.325,0.200,99.475,0,0,69730304,8192,157704,94327006,1567996054.289
0.225,0.100,99.649,0.025,0,67633152,4866048,127896,70816324,1567996055.289
0.325,0.150,99.524,0,0,90177536,8192,133390,94417846,1567996056.289
0.250,0.100,99.650,0,0,67633152,8192,95826,47193356,1567996057.289
0.125,0.100,99.775,0,0,22544384,8192,94094,47394562,1567996058.289
0.200,0.125,99.675,0,0,48758784,8192,40206,47156966,1567996059.289
0.200,0.150,99.650,0,0,41418752,3166208,104187,47534196,1567996060.289
0.200,0.150,99.649,0,0,67633152,667648,88594,91132502,1567996061.289
0.150,0.125,99.725,0,0,45088768,8192,48866,50323918,1567996062.289
0.200,0.125,99.675,0,0,76021760,8192,40798,47156858,1567996063.289
0.400,0.275,99.324,0,0,81788928,8192,98832,141569550,1567996064.289
0.100,0.075,99.800,0.025,0,36700160,2416640,35684,23637122,1567996065.289
0.275,0.300,99.425,0,0,76021760,40960,129352,117902891,1567996066.289
0.100,0.100,99.800,0,0,22544384,8192,64684,23608177,1567996067.289
0.225,0.275,99.500,0,0,65536000,8192,100126,67414397,1567996068.289
0.475,0.350,99.174,0,0,136314880,8192,157000,170786428,1567996069.289
0.426,0.225,99.349,0,0,112721920,4329472,141593,139224687,1567996070.289
0.200,0.100,99.700,0,0,63438848,8192,65004,47179760,1567996071.289
0.325,0.150,99.524,0,0,94371840,8192,65566,95526100,1567996072.289
0.375,0.275,99.349,0,0,149946368,8192,124656,116878267,1567996073.289
0.401,0.326,99.273,0,0,143130624,8192,185780,203066638,1567996074.289
0.501,0.250,99.224,0.025,0,147849216,5779456,136434,150749794,1567996075.289
0.350,0.175,99.475,0,0,101711872,8192,86894,94299826,1567996076.289
0.200,0.100,99.700,0,0,43515904,8192,47788,70719069,1567996077.289
0.325,0.100,99.575,0,0,67633152,8192,134452,70891923,1567996078.289
0.325,0.150,99.525,0,0,90177536,8192,83466,94304182,1567996079.289
0.025,0,99.950,0.025,0,0,3747840,25497,70300,1567996080.289
0.275,0.175,99.550,0,0,84410368,4096,84664,70755699,1567996081.289
0.100,0.075,99.825,0,0,28311552,4096,66700,47184116,1567996082.289
0.175,0.150,99.675,0,0,67633152,8192,76554,70760229,1567996083.289
0.225,0.175,99.600,0,0,81788928,8192,49144,70732929,1567996084.289
0.150,0.125,99.725,0,0,53477376,3063808,25320,47199465,1567996085.289
0.501,0.300,99.199,0,0,135266304,8192,144382,142078482,1567996086.289
0.225,0.200,99.574,0,0,86507520,8192,164488,93786598,1567996087.289
0.275,0.200,99.525,0,0,61341696,8192,64006,70893365,1567996088.289
0.326,0.200,99.474,0,0,111673344,8192,107432,117968011,1567996089.289
0.150,0.075,99.750,0.025,0,33554432,4300800,74377,47235906,1567996090.289
0.275,0.150,99.575,0,0,68681728,8192,53614,70723755,1567996091.289
0.150,0.075,99.775,0,0,44040192,1372160,41164,47158270,1567996092.289
0.025,0.050,99.925,0,0,33554432,8192,22130,9534,1567996093.289
0.250,0.200,99.550,0,0,58720256,8192,72028,94290586,1567996094.289
0.175,0.125,99.700,0,0,65536000,1679360,63982,70793512,1567996095.289
0.075,0.075,99.850,0,0,22544384,8192,57226,23612731,1567996096.289
0.225,0.150,99.625,0,0,67633152,12288,46062,47143262,1567996097.289
0.225,0.225,99.550,0,0,67633152,8192,67782,94290624,1567996098.289
0.100,0.025,99.875,0,0,22544384,8192,24226,23580853,1567996099.289
0.100,0.050,99.850,0,0,31981568,1982464,16851,61444,1567996100.289
0.375,0.250,99.375,0,0,81788928,8192,122532,117907511,1567996101.289
0.275,0.225,99.499,0,0,103284736,40960,66524,94366286,1567996102.290
0.476,0.200,99.324,0,0,143654912,8192,68124,127795379,1567996103.289
0.250,0.175,99.575,0,0,45088768,8192,138326,84700952,1567996104.289
0.275,0.200,99.500,0.025,0,67633152,4644864,91428,70780000,1567996105.289
0.100,0.100,99.800,0,0,37748736,8192,41216,23576365,1567996106.289
0.401,0.275,99.324,0,0,126353408,8192,204460,134858315,1567996107.289
0.500,0.350,99.149,0,0,156762112,8192,134358,142391862,1567996108.289
0.425,0.275,99.300,0,0,107479040,8192,183404,147145615,1567996109.289
0.025,0.050,99.900,0.025,0,0,4366336,55809,97800,1567996110.289
0.425,0.300,99.274,0,0,135266304,8192,146598,129408017,1567996111.289
0.401,0.200,99.399,0,0,134217728,8192,150880,112835731,1567996112.289
0.100,0.125,99.775,0,0,23592960,8192,70852,64596477,1567996113.289
0.100,0.075,99.825,0,0,37748736,8192,50320,23615741,1567996114.289
0.225,0.200,99.549,0.025,0,95424512,4009984,65236,81471916,1567996115.289
0.450,0.200,99.349,0,0,114294784,8192,107322,130773444,1567996116.289
0.476,0.375,99.149,0,0,138936320,8192,107064,149477454,1567996117.289
0.375,0.275,99.349,0,0,119537664,8192,106650,132001310,1567996118.289
0.300,0.125,99.575,0,0,80216064,8192,66992,95790744,1567996119.289
0.325,0.275,99.375,0.025,0,111673344,5611520,104295,94427340,1567996120.289
0.350,0.150,99.500,0,0,88080384,8192,111308,94458652,1567996121.289
0.500,0.250,99.250,0,0,147894272,8192,161096,96892016,1567996122.289
0.450,0.250,99.300,0,0,99090432,2977792,137158,162611131,1567996123.289
0.475,0.225,99.299,0,0,116916224,8192,179122,141557516,1567996124.289
0.225,0.100,99.675,0,0,67108864,2129920,97638,47235863,1567996125.289
0.225,0.075,99.700,0,0,45613056,8192,81296,70723689,1567996126.290
0.301,0.150,99.549,0,0,90177536,8192,100396,94295206,1567996127.289
0.401,0.250,99.349,0,0,112721920,16384,115258,117965091,1567996128.289
